ICD9Code,DisplayName,GroupDisplayName,ClassDisplayName,SubclassDisplayName
E832.0,Other accidental submersion or drowning in water transport accident injuring occupant of small boat unpowered,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E835.1,Other and unspecified fall in water transport injuring occupant of small boat powered,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E835.5,Other and unspecified fall in water transport injuring swimmer,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836.1,Machinery accident in water transport injuring occupant of small boat powered,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
201,Hodgkin's disease,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.02,Hodgkin's paragranuloma involving intrathoracic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.56,Hodgkin's disease nodular sclerosis involving intrapelvic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.65,Hodgkin's disease mixed cellularity involving lymph nodes of inguinal region and lower limb,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.27,Sezary's disease involving spleen,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.63,Malignant mast cell tumors involving intra-abdominal lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.74,"Peripheral t-cell lymphoma, lymph nodes of axilla and upper limb","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
464.3,Acute epiglottitis,"Diagnoses, Syndromes And Conditions",Diseases Of The Respiratory System,Acute Respiratory Infections
676.82,Other disorders of lactation with delivery with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
677,Late effect of complication of pregnancy childbirth the puerperium,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
389.22,"Mixed hearing loss, bilateral","Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
392,Rheumatic chorea,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Acute Rheumatic Fever
665.8,Other specified obstetrical trauma,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
665.84,Other specified obstetrical trauma postpartum,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
804.22,Closed fractures involving skull or face with other bones with subarachnoid subdural and extradural hemorrhage with brief (less than one hour) loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.23,Closed fractures involving skull or face with other bones with subarachnoid subdural and extradural hemorrhage with moderate (1-24 hours) loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
E817.8,Noncollision motor vehicle traffic accident while boarding or alighting injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E820.6,Nontraffic accident involving motor-driven snow vehicle injuring pedal cyclist,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E822.5,Other motor vehicle nontraffic accident involving collision with moving object injuring rider of animal; occupant of animal-drawn vehicle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E823.7,Other motor vehicle nontraffic accident involving collision with stationary object injuring pedestrian,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E824.3,Other motor vehicle nontraffic accident while boarding and alighting injuring passenger on motorcycle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E824.6,Other motor vehicle nontraffic accident while boarding and alighting injuring pedal cyclist,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
183.8,Malignant neoplasm of other specified sites of uterine adnexa,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Genitourinary Organs
192,Malignant neoplasm of other and unspecified parts of nervous system,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Other And Unspecified Sites
200.2,Burkitt's tumor or lymphoma,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.36,"Marginal zone lymphoma, intrapelvic lymph nodes","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.48,"Mantle cell lymphoma, lymph nodes multiple sites","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.54,"Primary central nervous system lymphoma, lymph nodes of axilla and upper limb","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.65,"Anaplastic large cell lymphoma, lymph nodes of inguinal region and lower limb","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
671.8,Other venous complications in pregnancy and the puerperium,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
673.31,Obstetrical pyemic and septic embolism with delivery with or without antepartum condition,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
674.2,Disruption of obstetrical perineal wound,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
806.62,Closed fracture of sacrum and coccyx with other cauda equina injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
806.71,Open fracture of sacrum and coccyx with complete cauda equina lesion,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
808.52,Open fracture of ischium,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
811.1,Open fracture of scapula,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
E827.0,Animal-drawn vehicle accident injuring pedestrian,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Other Road Vehicle Accidents
E827.2,Animal-drawn vehicle accident injuring rider of animal,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Other Road Vehicle Accidents
E827.9,Animal-drawn vehicle accident injuring unspecified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Other Road Vehicle Accidents
E835.0,Other and unspecified fall in water transport injuring occupant of small boat unpowered,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E835.2,Other and unspecified fall in water transport injuring occupant of other watercraft -- crew,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836.9,Machinery accident in water transport injuring unspecified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E837,Explosion fire or burning in watercraft,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
200.77,"Large cell lymphoma, spleen","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.03,Hodgkin's paragranuloma involving intra-abdominal lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.74,Hodgkin's disease lymphocytic depletion involving lymph nodes of axilla and upper limb,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.78,Hodgkin's disease lymphocytic depletion involving lymph nodes of multiple sites,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
676.83,Other disorders of lactation antepartum condition or complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
678.0,Fetal hematologic conditions,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Other Maternal And Fetal Complications
679.12,"Fetal complications from in utero procedures, delivered, with mention of postpartum complication ","Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Other Maternal And Fetal Complications
823.8,Fracture of unspecified part of tibia and fibula closed,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Lower Limb
E841.3,Accident to powered aircraft other and unspecified injuring other occupant of commercial aircraft (powered) in surface to surface transport,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Air And Space Transport Accidents
E842.8,Accident to unpowered aircraft injuring ground crew airline employee,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Air And Space Transport Accidents
E843.7,Fall in on or from aircraft injuring parachutist (military) (other),"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Air And Space Transport Accidents
E854,Accidental poisoning by other psychotropic agents,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,"Accidental Poisoning By Drugs, Medicinal Substances, And Biologicals"
E855.8,Accidental poisoning by other specified drugs acting on central and autonomic nervous systems,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,"Accidental Poisoning By Drugs, Medicinal Substances, And Biologicals"
665.91,Unspecified obstetrical trauma with delivery,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
668.2,Central nervous system complications of anesthesia or other sedation in labor and delivery,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
804.2,Closed fractures involving skull or face with other bones with subarachnoid subdural and extradural hemorrhage,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.24,Closed fractures involving skull or face with other bones with subarachnoid subdural and extradural hemorrhage with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.3,Sed fractures involving skull or face with other bones with other and unspecified intracranial hemorrhage,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
E816.8,Motor vehicle traffic accident due to loss of control without collision on the highway injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E819.8,Motor vehicle traffic accident of unspecified nature injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E821.8,Nontraffic accident involving other off-road motor vehicle injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E822.3,Other motor vehicle nontraffic accident involving collision with moving object injuring passenger on motorcycle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
184.3,Malignant neoplasm of clitoris,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Genitourinary Organs
198,Secondary malignant neoplasm of other specified sites,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Other And Unspecified Sites
199,Malignant neoplasm without specification of site,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Other And Unspecified Sites
200.1,Lymphosarcoma,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.32,"Marginal zone lymphoma, intrathoracic lymph nodes","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.4,Mantle cell lymphoma,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.44,"Mantle cell lymphoma, lymph nodes of axilla and upper limb","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.66,"Anaplastic large cell lymphoma, intrapelvic lymph nodes","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
427.8,Other specified cardiac dysrhythmias,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Other Forms Of Heart Disease
671.52,Other phlebitis and thrombosis with delivery with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
673.30,Obstetrical pyemic and septic embolism unspecified as to episode of care,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
674.04,Postpartum cerebrovascular disorders,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
675.01,Infections of nipple associated with childbirth delivered with or without antepartum condition,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
813.0,Fracture of upper end of radius and ulna closed,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
E827.8,Animal-drawn vehicle accident injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Other Road Vehicle Accidents
E828.8,Accident involving animal being ridden injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Other Road Vehicle Accidents
E832.4,Other accidental submersion or drowning in water transport accident injuring water skier,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E835.6,Other and unspecified fall in water transport injuring dockers stevedores,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836.3,Machinery accident in water transport injuring occupant of other watercraft -- other than crew,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836.6,Machinery accident in water transport injuring dockers stevedores,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E837.5,Explosion fire or burning in watercraft injuring swimmer,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
201.17,Hodgkin's granuloma involving spleen,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.24,Hodgkin's sarcoma involving lymph nodes of axilla and upper limb,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.0,Nodular lymphoma,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.16,Mycosis fungoides involving intrapelvic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.76,"Peripheral t-cell lymphoma, intrapelvic lymph nodes","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
676.0,Retracted nipple associated with childbirth,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
679.13,"Fetal complications from in utero procedures, antepartum condition or complication ","Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Other Maternal And Fetal Complications
681.0,Cellulitis and abscess of finger,"Diagnoses, Syndromes And Conditions",Diseases Of The Skin And Subcutaneous Tissue,Infections Of Skin And Subcutaneous Tissue
692.8,Contact dermatitis and other eczema due to other specified agents,"Diagnoses, Syndromes And Conditions",Diseases Of The Skin And Subcutaneous Tissue,Other Inflammatory Conditions Of Skin And Subcutaneous Tissue
695,Erythematous conditions,"Diagnoses, Syndromes And Conditions",Diseases Of The Skin And Subcutaneous Tissue,Other Inflammatory Conditions Of Skin And Subcutaneous Tissue
695.12,Erythema multiforme major,"Diagnoses, Syndromes And Conditions",Diseases Of The Skin And Subcutaneous Tissue,Other Inflammatory Conditions Of Skin And Subcutaneous Tissue
815.0,Closed fracture of metacarpal bones,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
815.1,Open fracture of metacarpal bones,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
821.29,Other fracture of lower end of femur closed,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Lower Limb
831.12,Open posterior dislocation of humerus,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Dislocation
831.19,Open dislocation of other site of shoulder,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Dislocation
835.10,Open dislocation of hip unspecified site,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Dislocation
E840,Accident to powered aircraft at takeoff or landing,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Air And Space Transport Accidents
E840.2,Accident to powered aircraft at takeoff or landing injuring crew of commercial aircraft (powered) in surface to surface transport,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Air And Space Transport Accidents
E844.4,Other specified air transport accidents injuring occupant of commercial aircraft (powered) in surface to air transport,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Air And Space Transport Accidents
668.11,Cardiac complications of anesthesia or other sedation in labor and delivery delivered,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
668.80,Other complications of anesthesia or other sedation in labor and delivery unspecified as to episode of care,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
668.81,Other complications of anesthesia or other sedation in labor and delivery delivered,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
668.9,Unspecified complication of anesthesia or other sedation in labor and delivery,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
669,Other complications of labor and delivery not elsewhere classified,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
669.00,Maternal distress complicating labor and delivery unspecified as to episode of care,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
669.8,Other complications of labor and delivery,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
804.34,Closed fractures involving skull or face with other bones with other and unspecified intracranial hemorrhage with prolonged (more than 24 hours) loss of consciousness and return to pre- existing conscious level,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.41,Closed fractures involving skull or face with other bones with intracranial injury of other and unspecified nature with no loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.45,Closed fractures involving skull or face with other bones with intracranial injury of other and unspecified nature with prolonged (more than 24 hours) loss of consciousness without return to pre-existing conscious level,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.56,Open fractures involving skull or face with other bones without intracranial injury with loss of consciousness of unspecified duration,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.64,Open fractures involving skull or face with other bones with cerebral laceration and contusion with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
E817,Noncollision motor vehicle traffic accident while boarding or alighting,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E821.4,Nontraffic accident involving other off-road motor vehicle injuring occupant of streetcar,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E822,Other motor vehicle nontraffic accident involving collision with moving object,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
195,Malignant neoplasm of other and ill-defined sites,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Other And Unspecified Sites
199.2,Malignant neoplasm associated with transplant organ,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Other And Unspecified Sites
200.31,"Marginal zone lymphoma, lymph nodes of head, face and neck","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.64,"Anaplastic large cell lymphoma, lymph nodes of axilla and upper limb","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.73,"Large cell lymphoma, intra-abdominal lymph nodes","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
422.9,Other and unspecified acute myocarditis,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Other Forms Of Heart Disease
433,Occlusion and stenosis of precerebral arteries,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Cerebrovascular Disease
434.1,Cerebral embolism,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Cerebrovascular Disease
673.03,Obstetrical air embolism antepartum condition or complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
673.3,Obstetrical pyemic and septic embolism,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
673.32,Obstetrical pyemic and septic embolism with delivery with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
674.01,Cerebrovascular disorders with delivery with or without antepartum condition,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
806.79,Open fracture of sacrum and coccyx with other spinal cord injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
807.13,Open fracture of three ribs,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
807.6,Open fracture of larynx and trachea,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
813.1,Fracture of upper end of radius and ulna open,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
E830,Accident to watercraft causing submersion,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E830.6,Accident to watercraft causing submersion injuring dockers stevedores,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E833.5,Fall on stairs or ladders in water transport injuring swimmer,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836.0,Machinery accident in water transport injuring occupant of small boat unpowered,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E837.6,Explosion fire or burning in watercraft injuring dockers stevedores,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
200.86,Other named variants of lymphosarcoma and reticulosarcoma involving intrapelvic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.13,Hodgkin's granuloma involving intra-abdominal lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.27,Hodgkin's sarcoma involving spleen,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.66,Hodgkin's disease mixed cellularity involving intrapelvic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.53,Letterer-siwe disease involving intra-abdominal lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.64,Malignant mast cell tumors involving lymph nodes of axilla and upper limb,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
445.0,Atheroembolism of extremities,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,"Diseases Of Arteries, Arterioles, And Capillaries"
174,Malignant neoplasm of female breast,"Diagnoses, Syndromes And Conditions",Neoplasms,"Malignant Neoplasm Of Bone, Connective Tissue, Skin, And Breast"
382.0,Acute suppurative otitis media,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
384,Other disorders of tympanic membrane,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
386.55,Loss of labyrinthine reactivity unilateral,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
386.58,Other forms and combinations of labyrinthine dysfunction,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
387.1,Otosclerosis involving oval window obliterative,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
410.2,Acute myocardial infarction of inferolateral wall,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Ischemic Heart Disease
410.3,Acute myocardial infarction of inferoposterior wall,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Ischemic Heart Disease
804.30,Sed fractures involving skull or face with other bones with other and unspecified intracranial hemorrhage with state of consciousness unspecified,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.44,Closed fractures involving skull or face with other bones with intracranial injury of other and unspecified nature with prolonged (more than 24 hours) loss of consciousness and return to pre-existing conscious level,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.52,Open fractures involving skull or face with other bones without intracranial injury with brief (less than one hour) loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.53,Open fractures involving skull or face with other bones without intracranial injury with moderate (1-24 hours) loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
